Word,Total,monthValue
african american president,14,-2
pacific war,14,-8
madoff,14,-6
american jewry,14,-2
blue dog democrats,14,-4
lundry,14,-12
hippocratic,14,0
us-based,14,2
massachusetts-based,14,-6
tucson,14,12
volcker rule,14,-2
arizona-style,14,-2
mexican american studies,14,0
republicrats,14,6
bowles-simpson,14,0
alawite,14,4
military communications,14,-8
episcopalians,13,5
austrians,13,-1
libby,13,-5
pow,13,-1
border,13,-7
cold,13,5
clintonistas,13,1
neo-cons,13,-3
black american,13,1
second coming,13,-9
republican-friendly,13,-3
britney,13,-7
mass,13,1
comprehensive nuclear test ban treaty,13,-3
vegas,13,-3
baath,13,-1
supermax,13,3
these times,13,3
democratic congress,13,1
swift boat veterans,13,-11
jihadists,13,1
singaporean,13,1
kazakh,13,-5
lent,13,-7
sept,13,-5
amish,13,-11
socialist,13,-5
iron curtain,13,-7
basque,13,-3
miranda,13,-5
worlds,13,-3
agriculture,13,1
woodstock,13,1
satanic,13,1
watts,13,-1
bronx,13,1
american christianity,13,3
war made easy,13,-5
democrat-led,13,-9
shiite-dominated,13,-5
quartet,13,-1
exchequer,13,-3
scientific american,13,5
live earth,13,7
coalition,13,3
chadian,13,-5
big oil,13,7
world trade towers,13,-3
non-republican,13,-7
holy war,13,3
indochinese,13,-7
chileans,13,-9
shock doctrine,13,-3
wahhabi,13,3
military,13,1
blue,13,3
shia-dominated,13,-7
schip,13,-3
mao,13,-1
axis,13,1
non-arab,13,-7
non-proliferation treaty,13,-7
democratic republic,13,-1
imam,13,-7
world war iv,13,-1
yanks,13,-1
nuclear non-proliferation treaty,13,3
belgians,13,1
martians,13,3
bush-like,13,-1
top secret,13,-5
dickens,13,-3
simpsons,13,-5
stanford,13,-5
uk-based,13,-1
somalian,13,-3
christian right,13,-5
salon,13,1
mormon church,13,-5
mayoral,13,1
you can,13,-9
pro-republican,13,1
white americans,13,-5
ecuadorean,13,-5
fund,13,5
bradley,13,-5
sunshine,13,-1
european-american,13,-3
brooklyn-based,13,3
new frontier,13,-1
old dominion,13,1
brave,13,-5
pennsylvanian,13,1
wright,13,-9
gop convention,13,-5
republican-held,13,-5
french-american,13,3
obama-led,13,-1
uprising,13,-13
israeli jewish,13,-1
article,13,-3
keynesians,13,5
nasdaq,13,7
exxon valdez,13,-5
arab-americans,13,5
nato-led,13,-5
israeli-occupied,13,9
drill baby drill,13,-1
health care,13,3
grand jury prize,13,-9
main street,13,-5
currency,13,1
apartheid,13,-3
bibles,13,-9
house-senate,13,-9
islamophobe,13,1
roses,13,-1
briton,13,-1
pakistani-american,13,-9
start,13,-1
commerce clause,13,-1
great american school system,13,7
confederate history month,13,-7
“,13,-5
poverty,13,-11
walton,13,-1
gets better,13,-7
singaporeans,13,-1
since world war ii,13,-1
restore our future,13,-5
dangerous time  ,13,-7
dsm-iv,13,-9
hastert rule,13,-7
manchin-toomey,13,-13
maidan,13,-11
chernobyl,12,4
non-hispanic,12,4
an inconvenient truth,12,4
msm,12,0
anti-republican,12,6
daily show,12,0
kentucky derby,12,-10
giants,12,2
reaganesque,12,4
drugs,12,-6
inquisition,12,0
new economy,12,-4
anti-iranian,12,-8
us marine,12,0
american left,12,8
rock,12,-8
pelosi,12,12
bond,12,4
passover seder,12,4
homo,12,-2
shi'ite,12,-4
bank,12,0
oregonian,12,-2
statehouse,12,-4
malaysians,12,-6
reverend,12,-4
bostonian,12,0
gang,12,-6
slavic,12,0
northwestern,12,0
manichean,12,-4
islamo-fascism,12,-6
janjaweed,12,4
bush republican,12,-4
obama-clinton,12,0
grand strategy,12,-2
texas-mexico,12,-4
tour de france,12,4
us presidential,12,-4
emmy,12,0
malian,12,0
southerner,12,-6
buddhists,12,-2
anti-castro,12,-6
son,12,-6
grand slam,12,-2
americana,12,4
golden backbone,12,0
dc-based,12,-6
south carolinians,12,-8
south americans,12,-8
taft-hartley act,12,6
african american studies,12,-8
iranian american,12,4
michelle,12,-6
weathermen,12,8
civil rights act,12,2
winter,12,-2
reaganite,12,0
hope,12,2
boy scout,12,2
harvard law review,12,-4
finns,12,0
dukakis,12,0
superdelegates,12,-10
jacksonian,12,2
ma,12,-8
awakening,12,-8
zionism,12,2
god damn america,12,0
bible-based,12,-8
eastern europeans,12,-8
networked world,12,0
democratic us,12,0
team,12,6
republicrat,12,-4
brightest,12,-4
just war,12,-8
militia,12,-4
country first,12,-10
war on drugs,12,2
gay pride parade,12,-2
heartland,12,0
anti-japanese,12,-4
dna,12,-6
skittles,12,0
fda,12,0
egyptian-israeli,12,-6
consumer protection act,12,0
contra,12,-2
treaty,12,4
global peace index,12,6
geithner,12,-6
last word,12,-2
prohibition,12,-2
obama-era,12,2
world war ii memorial,12,-8
caymans,12,-4
soul,12,0
pill,12,0
birther,12,0
ags,12,6
bronze medal,12,-8
hutaree,12,0
disclose act,12,-2
runaway general,12,-6
us presidents,12,4
buffett rule,12,10
stuxnet,12,6
budget control act,12,-8
war on women,12,-4
reconstruction,11,-5
islamofascist,11,-5
world war three,11,-1
houses,11,-1
mid-atlantic,11,-1
arab-israel,11,-1
islamofascism,11,-3
seattle-based,11,-1
observer,11,-3
air,11,1
plan b,11,-3
mahdi,11,1
america-hating,11,-1
barbary,11,5
talmudic,11,5
diaspora,11,1
cadillac,11,-7
russian-made,11,-5
ayatollahs,11,-1
afghan-pakistani,11,-7
today show,11,-1
democratic caucus,11,5
roe,11,3
world can,11,1
deep throat,11,3
brady law,11,5
roman,11,-1
lesbian,11,-1
eastern bloc,11,1
congo,11,-3
buddha,11,1
moslems,11,-5
tamil,11,-5
nba,11,-5
anti-americanism,11,5
genocide convention,11,5
g-8,11,-1
marxism,11,-1
demos,11,-7
jewish israelis,11,-3
nepali,11,-1
nazi-like,11,1
alliance,11,-1
musharraf,11,-1
american liberty league,11,-5
dark ages,11,-3
editor,11,1
ground,11,3
major general,11,-1
cheneys,11,-1
french revolution,11,3
navajo,11,-1
jihad,11,7
hutu,11,-5
farc,11,-7
american-ness,11,-3
stanley cup,11,-7
prize,11,-5
story,11,-3
sarbanes-oxley act,11,-5
redskins,11,-9
iraqi parliament,11,-3
anti-hillary,11,-5
noble peace prize,11,-3
humvee,11,5
antarctic,11,-5
phoenix,11,-7
south carolinian,11,-1
quaker,11,-3
republican-majority,11,-3
peloponnesian war,11,3
us marines,11,-1
unions,11,1
bolivians,11,3
spaniard,11,-7
croats,11,-1
manchurian candidate,11,3
three trillion dollar war,11,1
republican-style,11,3
joneses,11,3
balkan,11,-1
post-world war two,11,3
internal revenue code,11,7
pro-democratic,11,-1
reich,11,-3
new age,11,-1
marine corps,11,-1
alito,11,3
us news,11,-1
american league,11,7
citizens,11,-1
islamic republic,11,-1
phoenix-based,11,1
america the beautiful,11,3
kaiser,11,-1
twilight zone,11,-1
happy holidays,11,1
citadel,11,-1
stimulus,11,-1
gses,11,5
battle,11,-1
great communicator,11,-3
calvinist,11,1
maltese,11,-3
academy award-nominated,11,-5
cuban revolution,11,-3
citizen,11,-3
recession,11,1
anti-latino,11,5
european americans,11,-5
anti-federalists,11,3
american community survey,11,1
slovak,11,-3
ar-15,11,-5
exchange,11,-1
baucus,11,-11
israeli-egyptian,11,-1
fast,11,-1
american caesars,11,-9
american character,11,3
mama grizzly,11,-9
anti-sharia,11,-5
waltons,11,-3
percent,11,-3
tomdispatch,11,-7
winning our future,11,1
trayvon,11,-5
syria war,11,-1
post-newtown,11,-9
club,10,0
repugs,10,4
huffpo,10,6
iraq-related,10,-2
air america,10,-2
kurd,10,2
mexican war,10,-4
dubya,10,8
drudge,10,-2
arabian,10,4
senate foreign relations committee,10,-6
meet the press,10,0
weekly standard,10,4
interstate,10,-8
taliban-led,10,-4
' don,10,6
sioux,10,-4
bush-appointed,10,-4
dmv,10,4
top gun,10,4
ptsd,10,-4
kucinich,10,4
conventions,10,-6
abramoff,10,2
chrysler,10,2
chinese americans,10,-4
cannes film festival,10,2
democracy now,10,-4
beijing olympic games,10,-8
potemkin,10,-8
right-wing,10,-2
farm bill,10,-2
charter,10,-4
middle ages,10,4
belmont stakes,10,-4
islamofascists,10,-2
nicaraguans,10,-2
village voice,10,-2
teflon,10,-2
world gone mad,10,-2
rumsfeld,10,-4
congressional republican,10,0
wimbledon,10,-2
voice,10,2
american revolutionary war,10,4
then-republican,10,4
tet,10,2
chinatown,10,2
gap,10,-4
caliphate,10,-4
non-indians,10,0
protect america act,10,-6
wmds,10,-2
the daily show,10,0
twin towers,10,0
abc,10,6
non-americans,10,-6
kagan,10,6
usa patriot act,10,2
viet nam war,10,-4
general betray us,10,6
reichstag,10,4
crossroads,10,-2
kosovar,10,2
hearst,10,2
civil division,10,2
nader,10,-6
tutsi,10,0
guard,10,2
senate democratic,10,-4
whig,10,2
westerns,10,-2
marathon,10,8
sicilian,10,2
guantanamo bay,10,2
islamic world,10,4
jamaicans,10,-6
southeastern,10,-6
twenty-first century,10,-6
mujahideen,10,-2
veterans ' day,10,10
presidents,10,4
eagle,10,-2
kosovars,10,2
roman catholics,10,6
mexican-american war,10,-4
reagans,10,-2
macedonian,10,-2
presidents ' day,10,8
granite state,10,0
miss congeniality,10,-8
dr king,10,0
sadrists,10,2
scalia,10,-2
higher education act,10,0
si se puede,10,2
rovians,10,-2
liberians,10,4
pride parade,10,0
plains,10,0
ottoman,10,-6
international day,10,4
medici,10,8
aryan,10,2
churchillian,10,2
anti-china,10,-4
fec,10,-2
anti-palestinian,10,-4
northwest,10,2
post-taliban,10,-4
arizonans,10,2
usc,10,-2
nepalese,10,-4
presidential election,10,0
schumpeterian,10,6
individuals,10,-4
uniting american families act,10,-2
maverick,10,-6
joker,10,0
capital,10,-2
fifth amendment,10,0
westside,10,0
couric,10,-10
religious,10,0
mudflats,10,-2
saturday night live,10,-4
allah,10,-10
matrix,10,-4
tweet,10,-2
bachmann,10,-8
coors,10,-8
mlk day,10,4
anti-vietnam,10,2
making government work,10,4
godfather,10,-4
kabuki,10,8
k-12,10,0
recovery,10,2
gop-led,10,-6
fountainhead,10,0
party of no,10,2
chicano,10,-2
fourteenth amendment,10,6
four freedoms,10,-2
national day,10,4
nuclear test ban treaty,10,2
ama,10,4
zetas,10,-4
grandma,10,-2
moyers blog,10,-2
monopoly,10,2
you lie !,10,2
sino-american,10,4
defense production act,10,4
how obama governed,10,-4
dirty war,10,2
plum line,10,0
student non-discrimination act,10,-6
shadow elite,10,-8
least worst place,10,-4
new normal,10,2
workforce,10,4
western europeans,10,-4
national survey,10,-2
us peace index,10,-4
response,10,-6
american spring,10,-2
fair sentencing act,10,-4
three musketeers,10,-10
us state capitol,10,0
healthcaregov,10,2
lancet,9,3
dad,9,-1
ignored,9,1
mr bush,9,5
decade,9,1
paleolithic,9,5
pakistan-afghanistan,9,-3
luftwaffe,9,-1
all things considered,9,-3
two americas,9,7
prophets,9,-1
mac,9,-1
grammy,9,-1
afro-american,9,-1
golden rule,9,-1
er,9,3
solidarity,9,-1
non-indian,9,-7
mit,9,-1
socratic,9,-3
pows,9,3
clean elections,9,1
point,9,1
fair elections now act,9,1
westinghouse,9,-1
medicare-style,9,-1
fascist,9,1
reconstructionist,9,-3
awe,9,1
veterans administration,9,-1
major leagues,9,3
rockefeller drug laws,9,-1
culture wars,9,3
grecian,9,-7
boss,9,-5
quakers,9,-5
world wide web,9,-3
veteran,9,-1
intelligence,9,7
new orleanians,9,5
irish american,9,-3
nie,9,-3
pro-soviet,9,-5
irishman,9,-5
professor,9,-5
report,9,-5
bhutanese,9,-1
iraqi christians,9,5
operation chaos,9,-3
social democrats,9,-1
fdr,9,-1
education,9,3
jfk,9,3
rights,9,-1
hammer,9,-1
colonies,9,-1
terrorist surveillance program,9,-1
atm,9,-1
bay,9,-3
judge,9,1
pinochet,9,-1
argentinians,9,-1
world trade center,9,-3
al qaeda,9,-5
world summit,9,-5
winter olympic games,9,3
icelanders,9,1
middle america,9,-3
yazidi,9,1
south tower,9,-3
esquire,9,-1
estonian,9,1
stone age,9,5
defense of marriage act,9,1
newassignmentnet,9,-9
olympia,9,1
budget,9,-1
clinton-obama,9,-5
viet nam,9,-1
politburo,9,-3
slovaks,9,-1
nyt,9,3
comprehensive peace agreement,9,-1
person,9,-1
middle eastern studies,9,-3
under god,9,-1
congressional record,9,-5
head start,9,1
new americans,9,-1
westerner,9,-7
mack,9,1
myanmar,9,-7
world war ii-era,9,-3
debate,9,-3
farsi,9,-5
medicare for all,9,3
anti-democratic,9,1
grammy award,9,1
american idea,9,-5
jewish-owned,9,-1
dixiecrat,9,-3
grand ayatollah,9,1
prez,9,-5
purpose driven life,9,1
delta,9,-3
phd,9,-1
grand central,9,3
mexican-americans,9,-5
sumerian,9,-1
anti-iran,9,1
why can,9,3
new rules,9,-1
sandinista,9,-1
azerbaijani,9,1
shias,9,5
blues,9,1
minuteman,9,1
gov,9,-1
sunbelt,9,1
wa,9,-5
nakba,9,-1
winter soldier,9,-1
republics,9,-7
great gatsby,9,3
idf,9,-1
rev,9,-5
fellowship,9,3
twin cities,9,-1
chinook,9,-5
republican war,9,-1
pre-bush,9,3
mercedes,9,-5
hegelian,9,-1
bengali,9,-1
hoosiers,9,-5
lincolnesque,9,3
may day,9,-5
during world war ii,9,3
western-backed,9,1
romanians,9,1
nuremburg,9,-5
eastern time,9,-3
new right,9,-3
the league,9,7
ogoni,9,3
albany,9,-3
christ-like,9,-3
summer games,9,-1
jewish democrats,9,-5
christian-based,9,-1
ayers,9,5
frenchmen,9,-3
problem,9,-7
russia-georgia,9,-3
south ossetians,9,-9
south ossetian,9,-7
atlantic monthly,9,1
bosnian serbs,9,-7
park,9,-1
cia world factbook,9,-3
anti-palin,9,5
hail mary,9,-1
new american,9,-3
paulson,9,-1
letterman,9,5
whites only,9,1
seven mountains,9,3
joe six pack,9,-9
bavarian,9,-1
founder,9,1
vietnamese americans,9,-1
hamiltonian,9,1
service,9,5
pakistan-based,9,-1
vietnamese american,9,3
prop,9,-1
flowers gone ?,9,5
freedom summer,9,-7
forever war,9,7
international,9,3
lt governor,9,-5
special olympics,9,-1
mr obama,9,1
controlled substances act,9,-3
goldman,9,-1
seal,9,-5
us hispanic,9,-3
lgbts,9,-5
youtube,9,-1
partnership,9,1
gentile,9,-5
flight 93,9,9
bush-obama,9,-3
soviet empire,9,-1
congressional job approval,9,-7
general social survey,9,1
cdos,9,1
game change,9,3
wall street-friendly,9,3
taxpayer protection pledge,9,1
social darwinism,9,-1
tuscon,9,-5
random world,9,-5
american greatness,9,-7
secure communities,9,1
american banker,9,-1
chemical weapons convention,9,1
dangerous time,9,1
bahrainis,9,-5
iron dome,9,-3
twitterverse,9,-3
jesus loves nukes,9,-5
ferguson,9,3
supercommittee,9,-5
buffett,9,1
snap,9,-7
sketch,9,-3
pivot,9,-7
vietnamese diaspora,9,3
east eats west,9,3
qaeda-affiliated,9,1
santa,8,0
lifetime,8,4
nielsen,8,6
dear colleague,8,4
fairness doctrine,8,-6
chinese-american,8,-2
eagles,8,4
american morning,8,2
laotians,8,-4
iraqi-american,8,2
breaking news,8,2
real,8,-4
operation enduring freedom,8,-4
fox news sunday,8,4
