Word,Total,monthValue
lilly ledbetter act,17,1
phillip randolph,17,-1
jim geraghty,17,-5
hal rogers,17,-1
alan krueger,17,-1
bret stephens,17,-3
timothy egan,17,3
ted lieu,17,-7
jeffrey kaye,17,-13
paul woodward,17,-9
richard wilkinson,17,3
david wood,17,3
najibullah zazi,17,-5
game change,17,11
robert teitelman,17,-11
stephen fincher,17,-5
thomas ferguson,17,-5
mike vanderboegh,17,3
elaine marshall,17,-7
john cassidy,17,7
rogoff,17,13
john boozman,17,-11
budget,17,-1
raul labrador,17,-5
miriam,17,1
jimmy fallon,17,5
dodd frank,17,-1
wieckowski,17,-3
abedin,17,11
robin roberts,17,7
julia cass,17,-9
governor christie,17,3
mario monti,17,-5
allen frances,17,-7
jill kelley,17,7
majid rafizadeh,17,-11
phil robertson,17,-15
brat,17,-17
carl sagan,16,-6
caspar weinberger,16,0
big money,16,8
shia muslims,16,-6
ana marie cox,16,-4
melanne verveer,16,-8
jim wright,16,2
taylor branch,16,-2
vali nasr,16,-2
duffy,16,0
weekly standard,16,6
jeff faux,16,-2
secretary rice,16,-4
pincus,16,-8
monica crowley,16,0
samuel l jackson,16,2
independent,16,2
berkley,16,4
simon cowell,16,-2
sweeney,16,2
marine corps,16,-6
rock,16,4
nazi,16,-2
jim carrey,16,-6
christopher shays,16,2
kwame kilpatrick,16,-10
brent bozell,16,-12
wiesel,16,-4
evan thomas,16,2
stephen cohen,16,-8
hastert,16,-2
abramson,16,-2
steve kornacki,16,-4
rocky anderson,16,-14
larry johnson,16,-12
pickens,16,-10
sirota,16,4
stephanie miller,16,-6
james watt,16,0
jerry boykin,16,2
christian scientists,16,-6
turd blossom,16,2
bea edwards,16,-14
jenny,16,-6
william wilberforce,16,2
jill,16,-4
boyce,16,-14
domenici,16,8
tim griffin,16,0
clark county,16,-8
karen deyoung,16,-6
sammy davis,16,6
mckay,16,2
james bamford,16,2
paul harvey,16,-2
seinfeld,16,-2
moussaoui,16,-6
stuart,16,0
david harris,16,-2
ahmad,16,0
khalid shaikh mohammed,16,-8
folks,16,8
fran pavley,16,0
hamilton project,16,0
daniel ortega,16,-6
bill russell,16,2
richard gere,16,2
graham allison,16,-4
thabo mbeki,16,2
eldridge cleaver,16,-2
christina,16,-10
lee raymond,16,-2
roth,16,-2
brock,16,-6
justices roberts,16,-2
leni riefenstahl,16,-4
jonas salk,16,-6
nocera,16,-4
david rockefeller,16,-2
doyle,16,4
anna burger,16,2
straus,16,0
melville,16,0
jake,16,6
ron brown,16,8
comey,16,-2
rothman,16,2
faulkner,16,2
michel foucault,16,-2
stephen kinzer,16,-6
mark steyn,16,0
governor bush,16,-8
robert casey,16,-2
clemens,16,-6
clement,16,-2
thomas edsall,16,-4
suharto,16,-4
herman melville,16,-4
lee baca,16,-12
service,16,-4
gosh,16,-4
warner brothers,16,-4
henry cisneros,16,-10
pentagon,16,-4
lord acton,16,-2
kevin bacon,16,2
gephardt,16,4
aq khan,16,-2
bob goodlatte,16,-4
elton gallegly,16,10
jim jordan,16,2
bob livingston,16,4
lewis black,16,-4
luke skywalker,16,-8
pt barnum,16,0
westmoreland,16,6
john neffinger,16,-10
myrtle beach,16,-2
suleiman,16,-4
saint paul,16,-6
daniel berrigan,16,-12
cofer black,16,-6
hegel,16,-2
mccoy,16,2
goodell,16,-4
equality day,16,10
wilder,16,0
william sloane coffin,16,-2
granholm,16,-2
wise,16,6
michael hudson,16,-6
elbaradei,16,2
james l jones,16,-2
jimmy kimmel,16,-6
adam green,16,4
allyson schwartz,16,0
arlen,16,-6
mark crispin miller,16,-8
erwin chemerinsky,16,8
chafee,16,-2
lee bollinger,16,8
benny morris,16,6
boone pickens,16,-6
carol foyler,16,-10
geoffrey miller,16,-10
owen,16,-10
seth,16,-6
louis armstrong,16,-6
chip saltsman,16,-10
fayyad,16,2
christopher reeve,16,-4
gene taylor,16,-10
jerry ford,16,-8
this week,16,-6
dorothy,16,0
ricardo sanchez,16,0
judge mukasey,16,-12
donnie mcclurkin,16,-6
peter finch,16,6
frank gehry,16,-4
hatfield,16,-2
braley,16,10
dayton,16,2
lady macbeth,16,2
jeremy,16,-8
mark fuller,16,0
alfred mccoy,16,-2
reese,16,-2
orlando sentinel,16,-10
danny davis,16,-2
curtis,16,-6
joel,16,-10
polis,16,-2
schaeffer,16,-6
brian ross,16,0
jamie court,16,-10
melissa bean,16,6
reagan democrats,16,2
carla bruni,16,-6
jean,16,-4
david weigel,16,0
alf landon,16,4
winter,16,0
chris mooney,16,6
credo action,16,-2
sam pizzigati,16,-10
john rawls,16,0
ramzi bin al-shibh,16,-2
flynn,16,2
khalidi,16,-10
bradbury,16,-4
jim brady,16,4
harrington,16,-6
can win,16,-2
elbridge gerry,16,-8
bear sterns,16,-8
blake,16,6
john goodman,16,-4
joe romm,16,-8
mandel,16,-12
weber,16,-6
james taylor,16,-6
bully pulpit,16,-6
fred wertheimer,16,-2
virginia,16,-6
david frakt,16,-4
tennessee williams,16,-6
jim matheson,16,-2
don lemon,16,-4
anthony wells,16,0
stephen douglas,16,-2
john tyler,16,4
pickett,16,0
milosevic,16,-4
cross,16,-2
cotton,16,-8
richard williamson,16,-10
justin,16,-2
hayward,16,-10
achilles heel,16,-4
billy bragg,16,0
patrick mchenry,16,2
shannyn moore,16,2
medina,16,-6
betsy mccaughey,16,-12
ashley todd,16,-14
george mitrovich,16,-10
elect obama,16,-4
metropolitan books,16,4
cao,16,-6
sumner,16,-10
brandeis,16,2
gamaliel,16,-2
museveni,16,-8
brian moran,16,-8
cory gardner,16,-6
john mchugh,16,4
nancy altman,16,4
gary gensler,16,2
james m gentile,16,2
michael bennett,16,2
dan patrick,16,-4
richard poplawski,16,-10
foxx,16,-8
amr moussa,16,-4
gill,16,0
donilon,16,0
omar suleiman,16,10
frank carlucci,16,-10
mark leibovich,16,-4
randy neugebauer,16,2
favor,16,-12
dave lindorff,16,-4
willingham,16,-6
jason ditz,16,-10
united,16,4
walden,16,-6
vincent gray,16,-4
hannah giles,16,10
messina,16,2
merriam,16,8
matthew hoh,16,-6
linda keenan,16,-14
benjamin jealous,16,-8
michele leonhart,16,-6
jefferson county,16,-12
erdoğan,16,-8
kristi noem,16,-6
geller,16,0
conor friedersdorf,16,-2
dan maes,16,-12
elvis dingeldein,16,-16
irving thalberg,16,-14
chase madar,16,2
christina-taylor green,16,10
square,16,0
brian terry,16,-6
john huppenthal,16,-2
tim donnelly,16,0
radley balko,16,6
breivik,16,0
anders behring breivik,16,2
tim huelskamp,16,-6
maggie hassan,16,-6
rights world,16,-12
nicolás maduro,16,-12
newtown,16,-12
giglio,16,16
louie giglio,16,16
steve stockman,16,-10
neil postman,15,5
john l lewis,15,-1
damon,15,-1
jeffrey skilling,15,3
jayson blair,15,-3
leader,15,-3
john doerr,15,-5
frederick kagan,15,3
christy,15,-3
andy card,15,3
michael reagan,15,3
pablo picasso,15,-1
francisco franco,15,7
murrow,15,3
watergate,15,-5
virginia woolf,15,3
grossman,15,-5
whole foods,15,1
robbins,15,-3
dean ornish,15,-1
mike malloy,15,-3
peter galbraith,15,3
michael hirsh,15,-7
woody harrelson,15,-3
nicholas stern,15,1
brian lehrer,15,-5
jane austen,15,-5
vince lombardi,15,-1
gar alperovitz,15,-3
shaw,15,-3
adam schiff,15,-1
vernon,15,5
ray bradbury,15,-1
jeff miller,15,1
robert ford,15,-7
beinart,15,3
clarence darrow,15,1
fulbright,15,-5
julia roberts,15,-5
dave reichert,15,-1
walter reed hospital,15,-7
truth,15,-11
sam fox,15,-11
cokie roberts,15,1
leslie,15,5
ethel kennedy,15,5
jeff gannon,15,-11
jacob heilbrunn,15,-5
haliburton,15,-3
elizabeth holtzman,15,7
geoffrey stone,15,3
greg,15,7
both obama,15,5
patrick healy,15,-3
charles barkley,15,-5
nw washington,15,5
brooke,15,1
david carr,15,1
gloria borger,15,-3
speaker gingrich,15,-5
david cohen,15,-9
herod,15,-5
mccollum,15,3
altman,15,3
jeff skoll,15,-3
frist,15,-3
richard myers,15,-1
jonathan kozol,15,3
leonhardt,15,-1
begala,15,3
carlin,15,-1
john harwood,15,-5
hunter thompson,15,-1
jean-marie le pen,15,-7
jennifer lopez,15,1
reese witherspoon,15,1
d c,15,1
quentin tarantino,15,-7
roseanne barr,15,-11
vernon jordan,15,-5
sue,15,3
mcdonough,15,-3
batista,15,1
farrar,15,7
paula,15,3
free speech,15,-9
bean,15,5
ortiz,15,7
wexler,15,7
federal,15,1
lunsford,15,9
antonio,15,-7
elmer gantry,15,-3
elizabeth drew,15,-7
abu musab al-zarqawi,15,-3
republican senators,15,-3
mark danner,15,3
josh bolten,15,-1
graves,15,1
joseph schumpeter,15,3
george h bush,15,-7
shakira,15,-5
enola gay,15,5
graham greene,15,5
mike dewine,15,-1
robert moses,15,-1
rob johnson,15,1
larry lessig,15,1
stanley greenberg,15,-7
william casey,15,-1
henry stimson,15,-1
sunni muslim,15,1
ed henry,15,-1
ken calvert,15,3
ivan,15,-1
livingston,15,5
peter drucker,15,-5
charles e schumer,15,3
associate director,15,1
weren,15,3
elliot,15,-5
bugliosi,15,-13
pat boone,15,-5
bob schaffer,15,-9
fleming,15,-11
paradise,15,3
elaine chao,15,-7
fred astaire,15,-3
thoreau,15,-1
my lai,15,-3
david rohde,15,-1
john podhoretz,15,3
mo rocca,15,-1
naomi,15,-3
lennox yearwood,15,-3
many christians,15,-1
marriage,15,-1
sally field,15,5
wink,15,-1
richard falk,15,-1
marc cooper,15,-7
myanmar,15,-9
adam liptak,15,-3
ortega,15,-3
yulia tymoshenko,15,-5
toby keith,15,-9
baron hill,15,-1
joseph farah,15,-9
bull,15,1
hu,15,-7
john hutson,15,-1
phillip morris,15,1
jonathan rauch,15,-3
neil abercrombie,15,7
mike mccurry,15,1
gadhafi,15,-13
cillizza,15,-3
huma,15,7
hugh carey,15,3
deputy director,15,1
hale,15,-1
tom donahue,15,3
lofgren,15,3
earl,15,1
amy sedaris,15,-3
christian finnegan,15,-3
john mellencamp,15,1
stack,15,-9
hopkins,15,-3
bob inglis,15,3
hg wells,15,-3
ruby,15,-1
ashfaq parvez kayani,15,-5
david paul kuhn,15,9
buckminster fuller,15,-11
dillon,15,-1
fehrnstrom,15,-13
guy fawkes,15,-7
benjamin disraeli,15,-5
john wilkes booth,15,7
michael r bloomberg,15,-1
chris hughes,15,-7
john wayne gacy,15,-1
bloom,15,-3
sandra,15,-1
brian schaffner,15,-13
stress disorder,15,3
millennials,15,-5
john chiang,15,-7
yoko ono,15,-5
vanden heuvel,15,-3
lawrence king,15,-5
paul volker,15,-1
baron,15,5
james zadroga,15,-5
annise parker,15,7
hw bush,15,3
pat nixon,15,-1
sharlet,15,-1
sean smith,15,-3
queen esther,15,7
ahmed khalfan ghailani,15,-5
marxist,15,1
linda greenhouse,15,-1
hamas,15,-13
polk,15,1
john shadegg,15,-9
wendell willkie,15,-7
paterno,15,3
jay inslee,15,-1
ben-ami,15,-1
gloria allred,15,-1
dahr jamail,15,3
jay nixon,15,-3
todd purdum,15,-11
zarif,15,-7
lauer,15,1
rick sanchez,15,-1
angelo,15,3
rambo,15,-9
time magazine,15,-7
roger sherman,15,-7
francis bacon,15,1
connell,15,-7
roma,15,3
rob andrews,15,-9
john murphy,15,-9
kristen soltis,15,7
pat caddell,15,-5
strobe talbott,15,1
gay rights,15,-7
caro,15,-7
cordell hull,15,3
mickey edwards,15,-1
eugene volokh,15,-5
rushdoony,15,1
fred koch,15,13
brad johnson,15,3
bully,15,-1
chris rodda,15,-3
mcleod,15,-3
fannie,15,-11
karen handel,15,7
tim murphy,15,-7
under obama,15,-1
stephen moore,15,-3
haldeman,15,-1
andrew mellon,15,7
kris perry,15,-1
andy harris,15,-5
barry ritholtz,15,-7
john shimkus,15,-11
giles,15,-3
david moberg,15,-5
arthur levitt,15,-3
alan khazei,15,1
presidents reagan,15,-3
jared cohen,15,-9
yeats,15,-3
jeff madrick,15,-5
david segal,15,-11
phil gingrey,15,-3
islamophobia,15,-5
gettysburg address,15,-11
robert weissman,15,3
secretary duncan,15,-1
al checchi,15,-5
sloan,15,-3
navi pillay,15,-1
ferdinand pecora,15,-5
eric kleefeld,15,3
freedom works,15,-5
tim phillips,15,-1
our future,15,1
jim lichtman,15,-5
william astore,15,1
mark potok,15,5
tim bishop,15,-11
rich trumka,15,1
jacobson,15,-7
paul starr,15,-7
luis fortuño,15,-7
william bradley,15,-7
julia gillard,15,-5
steve rothman,15,-5
taylor swift,15,3
robber barons,15,-5
john mica,15,1
felix salmon,15,3
maya rockeymoore,15,-1
stuart stevens,15,5
hollings,15,1
ted deutch,15,-3
lee kuan yew,15,1
jamelle bouie,15,-7
thomas perez,15,-9
mark dayton,15,-1
munger,15,-5
katy perry,15,-3
inside job,15,-1
jacob lew,15,-3
trey gowdy,15,-7
raymond davis,15,-3
mo brooks,15,-1
anders breivik,15,1
seamus,15,-9
nicolas berggruen,15,-5
mr romney,15,-9
catherine ashton,15,-3
kevin sabet,15,-3
mccutcheon,15,-9
donald verrilli,15,1
unconventional analysis,15,-11
hadiya pendleton,15,-11
tamerlan tsarnaev,15,-15
jason sattler,15,-7
peabody,14,-4
kenneth lay,14,2
norman thomas,14,0
rob,14,8
silvestre reyes,14,6
tom frank,14,-2
sheila kuehl,14,-8
huntington,14,-6
marshall mcluhan,14,-6
jonathan tasini,14,-2
chuck collins,14,4
dana bash,14,0
senator hagel,14,0
hadley,14,4
jerome,14,4
shanker,14,0
george monbiot,14,2
senator durbin,14,0
tommy lee jones,14,-8
conference,14,2
mark felt,14,4
diane watson,14,4
natalie maines,14,0
alexander solzhenitsyn,14,4
al from,14,-2
mike stark,14,-2
conrad burns,14,2
senator webb,14,0
yochai benkler,14,-2
atticus finch,14,-4
brian bilbray,14,-6
paige,14,2
shelley,14,-6
shuster,14,6
randi rhodes,14,0
steven pinker,14,2
kevin martin,14,-8
ivy,14,-2
claire,14,-6
bella,14,-2
amazing grace,14,-2
javier solana,14,-4
plutarch,14,-4
vice-president cheney,14,-6
norman finkelstein,14,0
colonel,14,2
paul pillar,14,0
daniel yergin,14,4
root,14,-8
stephanie,14,4
eddie,14,0
paul craig roberts,14,4
cavuto,14,-2
knox,14,6
yang,14,0
paul hodes,14,-2
hoekstra,14,-2
alberto,14,-6
justice oliver wendell holmes,14,4
elian gonzalez,14,-2
alexis,14,-8
michael copps,14,0
floyd,14,4
weaver,14,-4
keith richards,14,-6
john emerson,14,-2
dirk kempthorne,14,-2
kline,14,-2
schmitt,14,0
shumlin,14,4
kudlow,14,-2
ray charles,14,-4
montgomery,14,0
ifill,14,2
columbine,14,0
anthony papa,14,-8
fred kagan,14,-2
buddhist,14,-10
john ford,14,-4
james dean,14,-4
liberals,14,-4
luis posada carriles,14,-6
jessica valenti,14,-4
leach,14,-2
zoellick,14,-6
alison,14,0
stuart bowen,14,0
harry jackson,14,4
ambinder,14,2
james r clapper,14,4
travis,14,2
garrison keillor,14,-2
dubya,14,4
giroux,14,2
renzi,14,6
david stern,14,-6
uncle tom,14,-2
wernher von braun,14,0
sicko,14,-10
ellsworth,14,-2
commission,14,2
cockburn,14,-4
constantine,14,-2
francis bellamy,14,0
heather,14,10
elisabeth hasselbeck,14,-6
townsend,14,-6
mike davis,14,2
annan,14,-8
sean connery,14,-4
raymond kelly,14,0
carlos gutierrez,14,-2
nice guy,14,0
cher,14,-2
dawa,14,-6
like bush,14,2
orval faubus,14,-12
wynn,14,-4
todd tiahrt,14,-6
satan,14,-2
tapper,14,-8
howard hunt,14,2
michael mccaul,14,4
bob borosage,14,-2
schwerner,14,-8
gardels,14,-6
homer simpson,14,6
jezebel,14,-2
peres,14,4
leo strauss,14,-2
peter daou,14,6
associate professor,14,-4
thomas l friedman,14,2
judge bates,14,0
tammy,14,-6
mark souder,14,6
eleanor clift,14,-4
bonds,14,-2
nye,14,-6
shaker aamer,14,-4
zine el abidine ben ali,14,-4
william kuebler,14,-8
michelangelo signorile,14,-4
andrew kohut,14,0
niki tsongas,14,2
pearl jam,14,8
horace mann,14,-4
god bless,14,0
thank god,14,-2
susan faludi,14,-2
untold story,14,-6
leonardo dicaprio,14,-2
dan rostenkowski,14,2
c wright mills,14,0
charlie rose show,14,-10
pinochet,14,-6
annie,14,2
meyer,14,-8
billie holiday,14,-6
guthrie,14,4
thomas hartmann,14,-6
theodore sorensen,14,-10
bush sr,14,-8
hindus,14,4
frank pallone,14,-6
lindsey,14,-10
benazir,14,-12
saint patrick,14,2
melanie sloan,14,-4
kirchner,14,6
edmonds,14,0
godwin,14,-6
boone,14,-8
cabinet,14,8
joseph r biden,14,-2
brian beutler,14,6
nicholas confessore,14,-2
corn,14,-6
canary,14,2
neil kinnock,14,-2
tom dispatch,14,-8
roger williams,14,4
faisal,14,4
middle america,14,2
lahaye,14,-2
glassman,14,4
anthony lake,14,-4
baitullah mehsud,14,0
morley winograd,14,0
raila odinga,14,4
nancy keenan,14,0
john ehrlichman,14,-2
laura rozen,14,6
mo ibrahim,14,-10
guzman,14,-8
bruce riedel,14,0
john connally,14,0
kishore mahbubani,14,-2
weingarten,14,6
boomers,14,4
john hope franklin,14,2
program,14,-6
commerce secretary,14,0
jarvis,14,6
bartels,14,4
royce,14,-12
tom d'antoni,14,-6
steve earle,14,-2
leslie groves,14,-2
sam donaldson,14,-6
nick hanauer,14,6
nouri,14,0
wayne berman,14,-8
ralph abernathy,14,-4
schoen,14,0
kaptur,14,-4
bob moses,14,4
ramos,14,0
union,14,-4
william black,14,-6
project vote,14,-4
pratap chatterjee,14,0
ian,14,-2
since obama,14,-12
sam zell,14,-8
gerry adams,14,-2
sebastian junger,14,-4
meghan,14,-8
swanson,14,6
frank bruni,14,-2
wendell berry,14,0
frederick clarkson,14,-6
kathleen sibelius,14,2
nigel hamilton,14,2
roy moore,14,0
hewlett packard,14,0
brody,14,-10
william boykin,14,-6
gay men,14,-4
antonio taguba,14,-8
tesla,14,-6
thomas nelson,14,-4
schubert,14,-6
skinner,14,2
crane,14,4
john muir,14,0
david moore,14,0
elaine,14,-2
rossi,14,-12
dixie,14,-2
drum,14,-6
brigitte gabriel,14,0
frances,14,4
dan hynes,14,-6
tim mcveigh,14,0
warren burger,14,-2
randy ruedrich,14,2
joe mcginniss,14,4
richard florida,14,-6
meacham,14,-8
talis colberg,14,2
aaron harber,14,2
mosque,14,0
mary glazier,14,-8
chapman,14,4
wills,14,-2
university,14,-4
josh bivens,14,2
ezekiel emanuel,14,-4
rob richie,14,2
branch rickey,14,-4
greg mankiw,14,-2
david quigg,14,0
trevor potter,14,-6
pete sessions,14,-12
judd,14,6
admiral,14,-10
stephanie cutter,14,-6
james glassman,14,-2
marshall auerback,14,0
wyatt earp,14,4
resistance,14,2
damon silvers,14,2
james brady,14,-10
david maraniss,14,-10
nanwica kciji,14,0
cleve jones,14,-4
kumar,14,-2
thaddeus stevens,14,-4
marcia angell,14,4
eric h holder,14,4
tripp,14,-4
rihanna,14,-6
drugs,14,-6
chip kahn,14,-6
abe fortas,14,6
wayne anthony ross,14,-8
doug schoen,14,-6
urban league,14,-2
alex bratty,14,-12
mary bono mack,14,-10
queen elizabeth ii,14,2
sabato,14,-2
brunn,14,-10
earl pomeroy,14,-10
mario draghi,14,4
cliff stearns,14,-8
mike elk,14,-4
food,14,-2
danielle brian,14,0
disapprove,14,-12
barrett brown,14,-8
erick,14,-8
marc schneier,14,-2
john hoeven,14,-4
james cole,14,-6
polly nash,14,-8
tea partier,14,-2
perry v schwarzenegger,14,-2
murray hill,14,2
fincher,14,0
morris w o'kelly,14,2
joseph stack,14,-6
judson phillips,14,-8
wars,14,4
marlin stutzman,14,-6
rekers,14,2
sean duffy,14,8
ed miliband,14,2
randy parraz,14,-4
judge susan bolton,14,6
peter diamond,14,2
steyer,14,-6
bill haslam,14,-4
charles munger,14,-10
goodluck jonathan,14,-2
bachus,14,-8
rousseff,14,-6
gabby,14,2
john roll,14,0
larry ellison,14,-10
sex,14,-2
michael grimm,14,0
atomic cover-up,14,-10
topping lifecom,14,2
bob turner,14,-12
shaun mccutcheon,14,-8
jeff denham,14,-2
lisa brown,14,-12
mattea kramer,14,2
ambassador stevens,14,-6
tulsi gabbard,14,-14
edith windsor,14,-10
michelle nunn,14,-12
desiline victor,14,-14
carlos danger,14,8
fan culture,14,-8
stephen jay gould,13,1
elijah,13,3
tony bennett,13,3
president cheney,13,9
pied piper,13,5
paul eaton,13,7
sam alito,13,3
norah o'donnell,13,5
clear channel,13,5
hr haldeman,13,-5
vonnegut,13,-7
rosie,13,-5
thom shanker,13,-3
ignatius,13,1
jack balkin,13,-3
irving,13,5
chris kelly,13,-3
david kirkpatrick,13,-5
john pike,13,1
managing director,13,3
ready,13,1
glenn reynolds,13,-3
presidents kennedy,13,-5
valerie wilson,13,-3
cathie martin,13,-3
harper lee,13,-5
khalilzad,13,-5
marcy,13,-3
sr,13,-1
farr,13,-5
viktor yushchenko,13,-1
lang,13,1
george casey,13,-5
jeff greenfield,13,-1
tim walz,13,-3
michael ledeen,13,-5
michael crichton,13,-1
tom lehrer,13,-1
bob jones,13,-5
william donohue,13,-5
snow white,13,1
adam putnam,13,-3
bruce reed,13,1
john mayer,13,-3
maria elena durazo,13,-1
finn,13,-5
hobbes,13,-1
rj reynolds,13,-7
progressive strategies,13,-11
bridges,13,-3
secretary paulson,13,-7
dan abrams,13,-3
bud,13,-9
grist,13,5
lovely,13,5
fish,13,1
nicholson,13,-1
lifton,13,-7
justice potter stewart,13,-1
roger ebert,13,1
captain kirk,13,1
louis freeh,13,1
jordan,13,1
torres,13,-3
joan chittister,13,9
